time,0_rod(payload_bars compound_4642aL).X,0_rod(payload_bars compound_4642aL).Y,0_rod(payload_bars compound_4642aL).Z,0_rod(payload_bars compound_4642aL).Euler1,0_rod(payload_bars compound_4642aL).Euler2,0_rod(payload_bars compound_4642aL).Euler3,0_rod(payload_bars compound_4642aL).mass,1_rod(payload_bars compound_4642aL).X,1_rod(payload_bars compound_4642aL).Y,1_rod(payload_bars compound_4642aL).Z,1_rod(payload_bars compound_4642aL).Euler1,1_rod(payload_bars compound_4642aL).Euler2,1_rod(payload_bars compound_4642aL).Euler3,1_rod(payload_bars compound_4642aL).mass,2_rod(payload_bars compound_4642aL).X,2_rod(payload_bars compound_4642aL).Y,2_rod(payload_bars compound_4642aL).Z,2_rod(payload_bars compound_4642aL).Euler1,2_rod(payload_bars compound_4642aL).Euler2,2_rod(payload_bars compound_4642aL).Euler3,2_rod(payload_bars compound_4642aL).mass,3_rod(payload_bars compound_4642aL).X,3_rod(payload_bars compound_4642aL).Y,3_rod(payload_bars compound_4642aL).Z,3_rod(payload_bars compound_4642aL).Euler1,3_rod(payload_bars compound_4642aL).Euler2,3_rod(payload_bars compound_4642aL).Euler3,3_rod(payload_bars compound_4642aL).mass,4_rod(payload_bars compound_4642aL).X,4_rod(payload_bars compound_4642aL).Y,4_rod(payload_bars compound_4642aL).Z,4_rod(payload_bars compound_4642aL).Euler1,4_rod(payload_bars compound_4642aL).Euler2,4_rod(payload_bars compound_4642aL).Euler3,4_rod(payload_bars compound_4642aL).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.3131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.26898,94.5902,-0.552026,-0.0225694,0.00562924,-2.33747,0.199491,3.3023,94.6242,-0.626169,-0.0173778,-0.0151066,-2.36158,0.199491,0.455883,93.8515,-0.769788,-0.0051379,-0.00586175,-0.7724,0.199491,0.831685,96.2126,1.90966,-0.00862623,-0.0071814,-0.814943,0.199491,0.674259,94.213,1.87498,-1.56475,-0.0318152,-0.00825529,0.199645,-0.256249,96.8365,-1.04597,-1.56973,0.0283168,-0.00811499,0.199491,
0.3232,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.2632,94.2741,-0.551838,-0.0239952,0.00524922,-2.33682,0.199491,3.29928,94.3106,-0.627412,-0.0179933,-0.0156393,-2.36175,0.199491,0.455339,93.5375,-0.76835,-0.00521701,-0.00619904,-0.771981,0.199491,0.830995,95.8975,1.90726,-0.00908486,-0.00729498,-0.815941,0.199491,0.670877,93.8975,1.8745,-1.5644,-0.0324531,-0.00828927,0.199645,-0.254389,96.5197,-1.04347,-1.56971,0.0295871,-0.00841422,0.199491,
0.3333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.25741,93.9479,-0.551653,-0.0254748,0.00482267,-2.33617,0.199491,3.29625,93.9869,-0.628655,-0.0186085,-0.0161721,-2.36191,0.199491,0.454794,93.2135,-0.766919,-0.00529027,-0.00654284,-0.77157,0.199491,0.830278,95.5725,1.90485,-0.00955192,-0.00740918,-0.816934,0.199491,0.667516,93.572,1.87401,-1.56407,-0.0329835,-0.00831536,0.199645,-0.252523,96.1929,-1.04095,-1.56971,0.0308391,-0.0087259,0.199491,
0.3434,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.25163,93.6117,-0.55147,-0.0269638,0.00439012,-2.33553,0.199491,3.29323,93.6533,-0.629902,-0.019223,-0.0166985,-2.36208,0.199491,0.454249,92.8795,-0.765488,-0.00536374,-0.00688727,-0.77116,0.199491,0.829559,95.2375,1.90245,-0.0100191,-0.00752317,-0.817927,0.199491,0.66415,93.2365,1.87353,-1.56373,-0.0334944,-0.0083405,0.199645,-0.250657,95.8561,-1.03842,-1.5697,0.032091,-0.00903761,0.199491,
0.3535,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.24583,93.2655,-0.551292,-0.0284592,0.00395229,-2.33488,0.199491,3.29022,93.3097,-0.631149,-0.019837,-0.0172226,-2.36224,0.199491,0.453695,92.5354,-0.764057,-0.0054296,-0.00723216,-0.770755,0.199491,0.828834,94.8924,1.90005,-0.010487,-0.00763156,-0.818917,0.199491,0.660782,92.8911,1.87304,-1.5634,-0.0339752,-0.00836356,0.199645,-0.248791,95.5093,-1.0359,-1.56969,0.033343,-0.00934937,0.199491,
0.3636,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.24002,92.9093,-0.551104,-0.0300099,0.00346684,-2.33422,0.199491,3.2872,92.956,-0.632397,-0.0204508,-0.0177466,-2.3624,0.199491,0.453123,92.1814,-0.762628,-0.00549098,-0.00758896,-0.770355,0.199491,0.828092,94.5374,1.89765,-0.0109594,-0.00773664,-0.819904,0.199491,0.657437,92.5356,1.87255,-1.56308,-0.0343666,-0.00838071,0.199645,-0.246925,95.1525,-1.03338,-1.56969,0.0345949,-0.00966116,0.199491,
0.3737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.2342,92.5431,-0.550894,-0.0316298,0.00292344,-2.33357,0.199491,3.28423,92.5924,-0.6336,-0.0210415,-0.0182479,-2.36256,0.199491,0.452545,91.8173,-0.761199,-0.00554979,-0.00794907,-0.769959,0.199491,0.82733,94.1723,1.89526,-0.0114363,-0.00784573,-0.820886,0.199491,0.654068,92.1701,1.87199,-1.56275,-0.0346075,-0.00841278,0.199645,-0.245064,94.7857,-1.03086,-1.56968,0.0358359,-0.00997358,0.199491,
0.3838,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.22832,92.1668,-0.550685,-0.0333521,0.00230864,-2.33292,0.199491,3.2813,92.2187,-0.634785,-0.0216049,-0.0187242,-2.36273,0.199491,0.451919,91.4433,-0.759771,-0.0055892,-0.00833243,-0.769577,0.199491,0.826604,93.7972,1.89294,-0.0118833,-0.00802705,-0.821866,0.199491,0.650683,91.7947,1.87135,-1.56244,-0.0345723,-0.00845072,0.199645,-0.243272,94.4089,-1.02836,-1.56964,0.0369101,-0.0102927,0.199491,
0.3939,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.22243,91.7805,-0.550482,-0.0351604,0.00161521,-2.33226,0.199491,3.27838,91.835,-0.635995,-0.022165,-0.0191966,-2.36291,0.199491,0.451194,91.0592,-0.758319,-0.00557277,-0.008733,-0.769206,0.199491,0.825864,93.412,1.89065,-0.0123292,-0.00822098,-0.822836,0.199491,0.647331,91.4093,1.87072,-1.56212,-0.0343445,-0.00847883,0.199645,-0.241413,94.0222,-1.02588,-1.5696,0.0379694,-0.0106014,0.199491,
0.404,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.21656,91.3842,-0.55031,-0.0369718,0.000913835,-2.33162,0.199491,3.27545,91.4413,-0.637206,-0.0227242,-0.0196647,-2.36309,0.199491,0.450499,90.6652,-0.756775,-0.00560487,-0.00910048,-0.768811,0.199491,0.825123,93.0168,1.88835,-0.0127753,-0.00841384,-0.823805,0.199491,0.64397,91.0138,1.87008,-1.56182,-0.034041,-0.00849886,0.199645,-0.239567,93.6255,-1.02345,-1.56958,0.0390299,-0.0109524,0.199491,
0.4141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.21069,90.9778,-0.550124,-0.0388591,0.000148959,-2.33096,0.199491,3.27253,91.0375,-0.638358,-0.0232497,-0.0200699,-2.36328,0.199491,0.449788,90.2613,-0.755243,-0.00564548,-0.0094531,-0.768401,0.199491,0.824378,92.6116,1.88607,-0.013222,-0.00860316,-0.824772,0.199491,0.64062,90.6084,1.86946,-1.56151,-0.033572,-0.00852043,0.199645,-0.237705,93.2187,-1.02111,-1.56954,0.0401216,-0.011297,0.199491,
0.4242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.20486,90.5615,-0.549977,-0.0406218,-0.000496739,-2.3303,0.199491,3.26961,90.6237,-0.639478,-0.0237557,-0.0204391,-2.36349,0.199491,0.449053,89.8474,-0.753742,-0.00567664,-0.00981717,-0.767998,0.199491,0.823594,92.1965,1.88379,-0.013679,-0.0087813,-0.825731,0.199491,0.637299,90.1929,1.8688,-1.56122,-0.0328351,-0.0085319,0.199645,-0.235775,92.8019,-1.0187,-1.56943,0.0410977,-0.0116781,0.199491,
0.4343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.19903,90.1352,-0.549827,-0.0424428,-0.00119265,-2.32963,0.199491,3.26672,90.1999,-0.640598,-0.024247,-0.0207927,-2.3637,0.199491,0.448276,89.4234,-0.752231,-0.00569183,-0.0101951,-0.767602,0.199491,0.822771,91.7713,1.88153,-0.0141427,-0.00896554,-0.826675,0.199491,0.634003,89.7675,1.8681,-1.56094,-0.0318348,-0.00853692,0.199645,-0.233807,92.375,-1.01628,-1.56931,0.0420345,-0.0120726,0.199491,
0.4444,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1932,89.6989,-0.549678,-0.0442999,-0.00191897,-2.32896,0.199491,3.26384,89.7661,-0.641718,-0.0247311,-0.0211361,-2.36391,0.199491,0.447494,88.9895,-0.750677,-0.00571341,-0.0105638,-0.767206,0.199491,0.821946,91.336,1.87928,-0.0146051,-0.00915172,-0.827615,0.199491,0.630694,89.3321,1.8674,-1.56066,-0.0307495,-0.0085443,0.199645,-0.231837,91.9381,-1.01392,-1.56918,0.0429949,-0.0124712,0.199491,
0.4545,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.18736,89.2525,-0.549538,-0.0461619,-0.00265192,-2.32829,0.199491,3.26099,89.3223,-0.642913,-0.0252855,-0.021527,-2.36414,0.199491,0.446719,88.5456,-0.749103,-0.00575222,-0.0109274,-0.76681,0.199491,0.821114,90.8908,1.87704,-0.0150684,-0.00933445,-0.828553,0.199491,0.627387,88.8867,1.86669,-1.56039,-0.0296139,-0.00854991,0.199645,-0.229913,91.4912,-1.01149,-1.56904,0.0437742,-0.0128393,0.199491,
0.4646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.18152,88.7962,-0.549417,-0.0480473,-0.00341791,-2.32763,0.199491,3.25816,88.8684,-0.64412,-0.0258587,-0.0219349,-2.36438,0.199491,0.445913,88.0917,-0.747485,-0.00579127,-0.0112841,-0.766412,0.199491,0.820253,90.4356,1.8748,-0.0155401,-0.00951505,-0.829484,0.199491,0.624107,88.4313,1.86594,-1.56013,-0.0283374,-0.00855176,0.199645,-0.227981,91.0344,-1.00903,-1.5689,0.0444561,-0.0132214,0.199491,
0.4747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.17566,88.3298,-0.549286,-0.050042,-0.00427591,-2.32696,0.199491,3.25535,88.4045,-0.645328,-0.0264302,-0.0223294,-2.36462,0.199491,0.445101,87.6278,-0.745855,-0.00582913,-0.0116467,-0.766022,0.199491,0.81937,89.9704,1.87256,-0.0160181,-0.00969106,-0.83041,0.199491,0.62083,87.9658,1.86519,-1.55988,-0.026908,-0.0085484,0.199645,-0.22605,90.5676,-1.00658,-1.56875,0.0451345,-0.0136018,0.199491,
0.4848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1698,87.8533,-0.549153,-0.0520606,-0.00515353,-2.32628,0.199491,3.25256,87.9306,-0.64653,-0.0269993,-0.0227197,-2.36486,0.199491,0.444284,87.1538,-0.744217,-0.00586754,-0.0120086,-0.765633,0.199491,0.818477,89.4951,1.87032,-0.0164987,-0.0098641,-0.831333,0.199491,0.617549,87.4904,1.86442,-1.55963,-0.0254245,-0.00854788,0.199645,-0.224123,90.0907,-1.00414,-1.56861,0.0458031,-0.0139828,0.199491,
0.4949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.16394,87.3669,-0.549022,-0.0541204,-0.00606685,-2.32561,0.199491,3.24977,87.4467,-0.647739,-0.0275738,-0.0231127,-2.3651,0.199491,0.443454,86.6699,-0.742573,-0.00590348,-0.0123747,-0.765246,0.199491,0.817569,89.0099,1.86809,-0.0169837,-0.010035,-0.832253,0.199491,0.614286,87.005,1.86363,-1.55939,-0.0238696,-0.00854197,0.199645,-0.222193,89.6039,-1.00169,-1.56847,0.0464473,-0.0143671,0.199491,
0.505,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.15807,86.8704,-0.548893,-0.0562225,-0.00701583,-2.32494,0.199491,3.24698,86.9528,-0.64895,-0.0281503,-0.0235036,-2.36534,0.199491,0.442611,86.176,-0.740921,-0.00594076,-0.0127417,-0.764859,0.199491,0.816645,88.5146,1.86586,-0.0174731,-0.0102018,-0.833169,0.199491,0.611041,86.5095,1.86285,-1.55915,-0.0222438,-0.00853148,0.199645,-0.220261,89.1071,-0.999242,-1.56832,0.0470781,-0.0147535,0.199491,
0.5151,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.15219,86.364,-0.548764,-0.0583681,-0.00800232,-2.32426,0.199491,3.2442,86.4488,-0.650138,-0.0287128,-0.0238702,-2.3656,0.199491,0.441763,85.6721,-0.739281,-0.00598015,-0.013105,-0.764472,0.199491,0.815712,88.0093,1.86363,-0.0179633,-0.010363,-0.834081,0.199491,0.607796,86.0041,1.86205,-1.55892,-0.0205472,-0.00851933,0.199645,-0.218332,88.6002,-0.996796,-1.56818,0.0477017,-0.0151431,0.199491,
0.5252,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1463,85.8475,-0.548622,-0.0606147,-0.00908104,-2.32358,0.199491,3.24147,85.9349,-0.651294,-0.0292634,-0.0242204,-2.36585,0.199491,0.440882,85.1582,-0.737613,-0.00601959,-0.0134749,-0.764088,0.199491,0.814796,87.4941,1.86123,-0.0184051,-0.0105362,-0.834948,0.199491,0.604502,85.4886,1.86134,-1.55869,-0.0188151,-0.00849767,0.199645,-0.2164,88.0834,-0.994349,-1.56804,0.0482778,-0.0155348,0.199491,
0.5353,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.14039,85.3209,-0.548443,-0.0631047,-0.0103788,-2.32289,0.199491,3.23881,85.4108,-0.652378,-0.0297938,-0.0245519,-2.36608,0.199491,0.439961,84.6342,-0.73594,-0.00605658,-0.0138507,-0.763707,0.199491,0.813833,86.969,1.85878,-0.0188185,-0.0107175,-0.835799,0.199491,0.601231,84.9631,1.86057,-1.55848,-0.0167905,-0.00846527,0.199645,-0.214492,87.5566,-0.991887,-1.56792,0.0486967,-0.015932,0.199491,
0.5454,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.13447,84.7844,-0.548355,-0.0652438,-0.0113477,-2.32222,0.199491,3.23597,84.877,-0.653533,-0.0304628,-0.0250392,-2.36629,0.199491,0.439147,84.1001,-0.734332,-0.00640755,-0.0139105,-0.763292,0.199491,0.813056,86.4341,1.85641,-0.0188305,-0.0112558,-0.836643,0.199491,0.598071,84.4277,1.85982,-1.55826,-0.0146127,-0.00844732,0.199645,-0.212808,87.0194,-0.989309,-1.56787,0.0476843,-0.0162485,0.199491,
0.5555,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.12885,84.2379,-0.548417,-0.0670346,-0.0120514,-2.32154,0.199491,3.23296,84.333,-0.654757,-0.0309596,-0.0252505,-2.3665,0.199491,0.438493,83.556,-0.732574,-0.00734117,-0.0133578,-0.762883,0.199491,0.81229,85.8894,1.85432,-0.0182769,-0.0122655,-0.837466,0.199491,0.594917,83.8821,1.85897,-1.55803,-0.0114401,-0.00846926,0.199645,-0.210842,86.4721,-0.986838,-1.56774,0.044235,-0.0165774,0.199491,
0.5656,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1233,83.6814,-0.548449,-0.0692661,-0.0131495,-2.32084,0.199491,3.23,83.779,-0.655894,-0.0314059,-0.0254285,-2.36668,0.199491,0.437865,83.0021,-0.730868,-0.00873945,-0.012256,-0.762514,0.199491,0.811436,85.3343,1.85257,-0.0163445,-0.014545,-0.838447,0.199491,0.591992,83.3266,1.85803,-1.55783,-0.00673079,-0.00846706,0.199645,-0.209036,85.9151,-0.984682,-1.56746,0.0325794,-0.0169187,0.199491,
0.5757,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1181,83.1151,-0.548426,-0.0712566,-0.0139803,-2.3202,0.199491,3.2274,83.2151,-0.656946,-0.0320352,-0.0259771,-2.36687,0.199491,0.437209,82.4377,-0.729407,-0.0107701,-0.0104932,-0.762114,0.199491,0.81072,84.7691,1.85033,-0.0123325,-0.0186303,-0.839346,0.199491,0.58907,82.7611,1.85753,-1.55762,-0.00184466,-0.00846877,0.199645,-0.20734,85.3482,-0.98238,-1.567,0.0102035,-0.017225,0.199491,
0.5858,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.11338,82.5389,-0.548314,-0.0737157,-0.0152466,-2.31957,0.199491,3.22501,82.641,-0.657853,-0.0323768,-0.0263076,-2.36705,0.199491,0.436641,81.8634,-0.728136,-0.013505,-0.00796586,-0.761792,0.199491,0.809955,84.1937,1.84824,-0.00656882,-0.0242415,-0.840231,0.199491,0.586331,82.1858,1.85701,-1.55742,0.0034618,-0.00845246,0.199645,-0.205592,84.7714,-0.980252,-1.56638,-0.0189222,-0.0175601,0.199491,
0.5959,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10918,81.9527,-0.548515,-0.075631,-0.0161171,-2.31897,0.199491,3.22281,82.0567,-0.658676,-0.0329451,-0.0267082,-2.36722,0.199491,0.436131,81.2789,-0.726579,-0.0168576,-0.00471219,-0.761481,0.199491,0.809348,83.6086,1.84652,9.16579e-05,-0.0305674,-0.841106,0.199491,0.584054,81.6003,1.85636,-1.55725,0.00796705,-0.00843119,0.199645,-0.204191,84.1847,-0.978408,-1.56584,-0.0442103,-0.0178605,0.199491,
0.606,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1058,81.3567,-0.54896,-0.0768633,-0.0164558,-2.3184,0.199491,3.22082,81.4623,-0.659409,-0.0335522,-0.0270929,-2.36739,0.199491,0.43581,80.6845,-0.725041,-0.0201833,-0.00140554,-0.761239,0.199491,0.80891,83.0135,1.84523,0.0056745,-0.0358327,-0.841945,0.199491,0.58226,81.0047,1.85573,-1.55705,0.00939249,-0.00841114,0.199645,-0.203025,83.588,-0.976838,-1.56556,-0.0560486,-0.01811,0.199491,
0.6161,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10321,80.7507,-0.54925,-0.0785882,-0.0172429,-2.3179,0.199491,3.21931,80.8577,-0.659843,-0.0337613,-0.027273,-2.36755,0.199491,0.435621,80.0797,-0.723947,-0.02276,0.00117286,-0.761117,0.199491,0.808562,82.4081,1.84396,0.00722729,-0.0374428,-0.84251,0.199491,0.580855,80.3993,1.85525,-1.55682,0.00574615,-0.00837206,0.199645,-0.202168,82.9819,-0.97546,-1.56562,-0.0511187,-0.0182825,0.199491,
0.6262,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10156,80.1349,-0.549368,-0.0805115,-0.0182089,-2.31747,0.199491,3.21837,80.2428,-0.65995,-0.033586,-0.0272835,-2.36771,0.199491,0.435566,79.4644,-0.723369,-0.0238365,0.00223524,-0.761123,0.199491,0.808299,81.7924,1.8427,0.00371794,-0.0344877,-0.842731,0.199491,0.579864,79.7841,1.85497,-1.55657,-0.00145664,-0.00830977,0.199645,-0.201569,82.3664,-0.974282,-1.56599,-0.0305885,-0.0183946,0.199491,
0.6363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10098,79.5093,-0.549655,-0.0812471,-0.0181834,-2.31713,0.199491,3.21787,79.6176,-0.659874,-0.0335093,-0.0274211,-2.36785,0.199491,0.435735,78.839,-0.722928,-0.0227725,0.00114516,-0.761194,0.199491,0.808236,81.1666,1.84181,-0.00285169,-0.0287149,-0.842769,0.199491,0.579463,79.1589,1.85479,-1.55634,-0.00786051,-0.00824616,0.199645,-0.201352,81.7412,-0.973437,-1.56655,-0.00200078,-0.0184419,0.199491,
0.6464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10154,78.8739,-0.550261,-0.0803731,-0.0168294,-2.31687,0.199491,3.21777,78.9823,-0.659625,-0.033617,-0.0276462,-2.36797,0.199491,0.436115,78.2035,-0.722379,-0.0196584,-0.00198737,-0.761318,0.199491,0.808396,80.531,1.84144,-0.0094384,-0.0228182,-0.842715,0.199491,0.579745,78.5235,1.85458,-1.55617,-0.00953478,-0.00818023,0.199645,-0.201514,81.1061,-0.973053,-1.56702,0.0200032,-0.0184435,0.199491,
0.6565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.1032,78.2286,-0.551007,-0.0787818,-0.0149256,-2.31667,0.199491,3.21811,78.3366,-0.659091,-0.0334847,-0.0276019,-2.36808,0.199491,0.436676,77.5577,-0.72186,-0.0155849,-0.0060336,-0.761545,0.199491,0.808707,79.8857,1.84146,-0.0132417,-0.0193057,-0.842528,0.199491,0.58062,77.8781,1.85435,-1.55607,-0.00551875,-0.00810492,0.199645,-0.201942,80.4611,-0.973145,-1.56713,0.0221142,-0.0184061,0.199491,
0.6666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10555,77.5734,-0.551395,-0.0768338,-0.0130239,-2.31668,0.199491,3.21894,77.6807,-0.658302,-0.0330328,-0.0272741,-2.36814,0.199491,0.437138,76.9017,-0.721872,-0.0116918,-0.00992248,-0.761781,0.199491,0.809102,79.2303,1.84175,-0.0127537,-0.0195451,-0.842184,0.199491,0.581903,77.2227,1.85422,-1.55609,0.00168645,-0.00803613,0.199645,-0.202559,79.8063,-0.973696,-1.56685,0.00318477,-0.0183095,0.199491,
0.6767,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.10786,76.9086,-0.551097,-0.0726282,-0.00986298,-2.31715,0.199491,3.22033,77.0145,-0.657942,-0.0328519,-0.0271181,-2.36798,0.199491,0.437399,76.2359,-0.722743,-0.00868229,-0.0129274,-0.761967,0.199491,0.809292,78.5649,1.84288,-0.00864883,-0.0230031,-0.841729,0.199491,0.583045,76.5574,1.8547,-1.55632,0.00821406,-0.00808699,0.199645,-0.203241,79.1414,-0.97509,-1.56635,-0.0239124,-0.0181913,0.199491,
0.6868,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.11108,76.2338,-0.551205,-0.0684474,-0.00690671,-2.31766,0.199491,3.22182,76.3383,-0.657409,-0.032884,-0.0269742,-2.36781,0.199491,0.437722,75.5599,-0.723429,-0.00813443,-0.013297,-0.7621,0.199491,0.809857,77.8898,1.84458,-0.00232623,-0.0283383,-0.841307,0.199491,0.584941,75.8818,1.85492,-1.55656,0.0120353,-0.00812451,0.199645,-0.204289,78.4664,-0.976752,-1.56602,-0.044877,-0.0179816,0.199491,
0.6969,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.11492,75.5491,-0.551314,-0.0657075,-0.00531981,-2.31817,0.199491,3.22376,75.6517,-0.656699,-0.0327654,-0.0267546,-2.36764,0.199491,0.438149,74.8739,-0.724289,-0.00938239,-0.0117187,-0.76231,0.199491,0.810397,77.2046,1.84644,0.00356874,-0.0332365,-0.840797,0.199491,0.587229,75.1962,1.85524,-1.55678,0.0109605,-0.00814121,0.199645,-0.205648,77.7818,-0.978676,-1.56592,-0.0550699,-0.0177518,0.199491,
